alpha,beta_logM,residual_sd
0.26381703195924683,-0.17603329154221398,0.28079164848159227
0.27202472845804365,-0.17685984303659588,0.29387260642438856
0.28055524824208355,-0.19121102490586814,0.3114345018481586
0.12881912315854485,-0.14656322910995062,0.3007196470155268
0.2518527747388263,-0.15984493389302712,0.2914592119687781
0.24798422619959343,-0.17827053708272989,0.27649746284238913
0.18428333514251374,-0.1527583731195542,0.3229760683222653
0.23913725943826986,-0.16230470258303176,0.28131481519301077
0.1873712210542912,-0.14837514640768745,0.2942024948190907
0.24572675380071732,-0.16917088080834305,0.26955593587947874
0.2152760126164577,-0.1680233967082084,0.26376315517466875
0.1879779914969689,-0.1462977357225721,0.2676940293544967
0.26020456998363334,-0.17270528594441176,0.31767599072447766
0.23181044477356602,-0.17306315809704176,0.29284614128979114
0.19932643968664712,-0.15424027964409823,0.3078216964995209
0.226199458614235,-0.16171342643397735,0.2633545490154213
0.3086890306294805,-0.18140207466403396,0.2742830620248518
0.20039155539230624,-0.15179832085322714,0.30019950643000826
0.2910149551177684,-0.17690437936619346,0.2802745994528715
0.17156378904690292,-0.14822639757380296,0.29970886530295365
0.25980035450436456,-0.16834863685116408,0.2944307155444373
0.2513024644603295,-0.16332918637418606,0.32760169420809737
0.30944870760771886,-0.17490809378175062,0.2861202024796688
0.2876924459833623,-0.17238703224507457,0.28312896695315865
0.20417241232858824,-0.16768264008098643,0.27026132522430657
0.27131995580524976,-0.1757352739786297,0.3008564193235358
0.2471890688054195,-0.17020337880529673,0.2863737086827004
0.250211933790131,-0.17124082542681857,0.2823927989293266
0.2734007625611583,-0.17753577332656015,0.27436616446575146
0.22412931349552886,-0.16822008856823847,0.2769820456146183
0.19557479621130147,-0.1613338778873566,0.2838502222597218
0.24917218246375272,-0.16201401947661928,0.3115180561898762
0.3328524804736862,-0.18538980867699673,0.2998565104346739
0.19639601254120714,-0.1620756071256337,0.2890944493303721
0.28879533365045623,-0.16967877715209487,0.2864884832923252
0.2730933783483487,-0.1712546518283666,0.29322978366652486
0.19870751745699006,-0.16311736138520214,0.30104664966216566
0.1570806232235694,-0.14005028146856838,0.27380998742477136
0.21574592215726704,-0.1654428248166844,0.3198420487972201
0.17982599714183442,-0.1529985015788964,0.25980373294949205
0.22678391337648718,-0.17154605786866334,0.2742556554398506
0.08173045520344852,-0.14773294456764544,0.32486350126268326
0.2551184824828241,-0.17464141264539573,0.305483890676
0.19465099176483952,-0.14991681506787685,0.28901602626921236
0.20278855029737272,-0.17343327541403988,0.3081150758401263
0.26895937201660636,-0.183374573664485,0.2857456488186231
0.2895425672000114,-0.17671872213792902,0.2578567335462833
0.3147358664516668,-0.17843140832059,0.2792360914385028
0.28820594692026824,-0.18372875645048353,0.3198301473022761
0.22872996137904308,-0.15403959626929636,0.28181150566053326
0.3082235381699035,-0.19270828356825703,0.2875011998870397
0.31884058635680024,-0.18946877482781088,0.2747526406761248
