alpha,beta_logM,residual_sd
0.8345928564364362,-0.32296026326016863,0.3433778879590996
0.6964249338435824,-0.28812688338734943,0.34521236938111044
0.5526622810222827,-0.23724091639704586,0.36478760240471364
0.7056456665052104,-0.2877143440279768,0.32631122641508203
0.6849159338758108,-0.28042821109712374,0.3368927788269035
0.60794320349925,-0.2604991108714226,0.34311741066768586
0.664960113373845,-0.2746211788853966,0.33232066349677525
0.6671425937693686,-0.2733365939222633,0.3131810020563682
0.6276509414609334,-0.27007235445810335,0.3295591139151265
0.616490605479111,-0.25640831541665343,0.31527056685152266
0.7576537271491636,-0.30440739203985695,0.3497708682407818
0.7140711171087663,-0.2945043014427875,0.3477978082001312
0.768031172598327,-0.30363749488834235,0.3283484856194682
0.6732973920929511,-0.2746768994520885,0.3441578591757756
0.6066779718376597,-0.2590079337663329,0.34492113881919456
0.6011272070176813,-0.2648132604627841,0.34119514063690326
0.6260898343996826,-0.2635094586548927,0.3375347037382934
0.6448715550343687,-0.2779938329066593,0.35721667256957146
0.5860997097528002,-0.2554441046900525,0.34442966002341796
0.7003722124497008,-0.28585530933464476,0.32769702641634213
0.6498828040306981,-0.26630145145154827,0.326052909912135
0.5972673495271928,-0.26936069874362856,0.3744404958993147
0.6229670233984405,-0.2596721390383482,0.344943241100477
0.6217870013736244,-0.26018374428709445,0.3320206292412517
0.657962337703419,-0.2711306951589977,0.31328604194371973
0.8024811330876102,-0.3111255647807743,0.3649657458675849
0.7123635300215903,-0.283639462398273,0.33934324708256913
0.7621529783352609,-0.29725884688438076,0.3352151942246395
0.6569796523462362,-0.2618675614137564,0.30849618998998757
0.6426346790064887,-0.269946530745893,0.3244340517995241
0.673776261297545,-0.27022388376743817,0.32474517616578025
0.6498748914349167,-0.2765908371307897,0.340062177253855
0.7840775972446291,-0.3023951953185277,0.34037805431482115
0.7563027326499818,-0.29281943332199983,0.32793734159698956
0.6910826679461413,-0.2688902365090929,0.34481128179331544
0.774461528235881,-0.2967714210168913,0.32855723154431016
0.7288852973995463,-0.2844758092847603,0.3330603967302438
0.7322463726109357,-0.2885950307950777,0.33156708158012554
0.6823027925096239,-0.2731127410126613,0.333306382845099
0.6707326702819307,-0.2754840193391906,0.3659583663934606
0.695579857587106,-0.2807752859822892,0.3469401698363227
0.6655752710856669,-0.27144824780824217,0.33246097680264736
0.7167156376937392,-0.2904656020524416,0.3121972058360166
0.7317541805999583,-0.2905790077938891,0.34712999163149827
0.6927424651781103,-0.279123194921622,0.33429688675635916
