alpha,beta_logGenLength,beta_diet_VertFishScav,residual_sd
-0.08203408997223609,-0.5847653078292075,0.22784540886398957,0.26933437607167615
-0.11079339359292718,-0.5655210510774366,0.24659626365621176,0.2505167858552663
-0.07262283040523726,-0.6031967489034835,0.250395424539839,0.27869669340543274
-0.19146322299436458,-0.412427390075422,0.05969406179839801,0.27527804474335404
-0.05262025867748259,-0.6481730215364814,0.24447918136780422,0.2927984804212502
-0.13065786029090057,-0.5800515814605419,0.24542992878723557,0.28138072721219154
-0.04643972620857276,-0.5923233512591983,0.1816478255079057,0.2794049357279668
-0.0815166451823628,-0.6348185310134529,0.32972912480665245,0.26738405178123575
-0.11279597017460227,-0.5288388335583367,0.09287308347643553,0.28243915228782807
-0.12541131070160785,-0.4746743736508702,0.14766439959663946,0.26520159973678153
-0.0024902686372276148,-0.7600986861655663,0.3186345854456949,0.26689089302696867
-0.10432913780731527,-0.547625775197421,0.2722985492562551,0.29451454324994086
-0.07378616811632789,-0.5873663269425913,0.2253002616498277,0.27549784177135783
-0.05274198865781398,-0.6128038207851518,0.1894010845151615,0.2878638382322634
-0.1571034514387681,-0.46183248273082467,0.2111856170371504,0.27939037769913844
-0.09917450230322003,-0.5318876074953417,0.2074300440293041,0.28634742842276284
-0.10431265165728437,-0.5098128802342217,0.1569836584761397,0.3006916201919266
0.0034010096709617913,-0.7329733809814847,0.23457947492199854,0.2759227190510163
-0.15530378168561332,-0.55867616071824,0.20442033754765568,0.29434294751571977
-0.08014897271735894,-0.5519642981161736,0.1986958464296802,0.2602053584814218
-0.07196748078788463,-0.6037342283383048,0.2721778732033995,0.26382531953561844
-0.07975499280349745,-0.5644126377010193,0.12325533209104997,0.2830015751467742
-0.10147607165920429,-0.560819272480868,0.23358184394884582,0.29410241060033776
-0.0388528761726654,-0.7118178220739987,0.32405590592802846,0.28281111218184957
-0.06536137513520525,-0.5936495541463508,0.2531492201695998,0.2738683816872028
-0.1371063163158508,-0.4649151925055465,0.20429649606188474,0.27526192695207163
0.03614316311417411,-0.7479518850074455,0.24374478179730064,0.2495376894404003
-0.05686773706517614,-0.634598490723521,0.28685048270421243,0.2746989454037595
-0.1400875207136279,-0.4522666596109428,0.228564205298171,0.2962786001841193
-0.16353684440759841,-0.3908234292554232,0.13328171792914573,0.31043238810611223
-0.0511928815197325,-0.6610358733951119,0.2583697573028291,0.2869771453880719
-0.06769627140955049,-0.6362577625097924,0.2771799264358272,0.2797410873988364
-0.04915263741453202,-0.6682228293240653,0.17647924616625488,0.27901081982247194
0.025713810646122118,-0.7015868797046058,0.28274318142244387,0.26883818505589063
-0.03273829402821079,-0.6619723611288194,0.216125859111764,0.28405276343706826
-0.12957149961004125,-0.5504895699941129,0.24783750325572523,0.2942143261422396
-0.1716245076819839,-0.41006899236501954,0.19267942569375388,0.2824277138128735
-0.15957936655604818,-0.40555345531978704,0.14380747668635085,0.2882831376606111
-0.04808557905212819,-0.6934506876373862,0.3710927443172213,0.2752786740813178
0.007205810017192522,-0.7402533688595347,0.24951240067348482,0.2793795186919123
-0.09325182461828986,-0.5994002831765592,0.24939202051411616,0.28697546130698887
-0.053373685156328336,-0.6330943249168055,0.2922027041425141,0.278260989110107
-0.09490389354712192,-0.5466263041545412,0.15755569595944982,0.30262398066350105
-0.0505323466768335,-0.6423417388560639,0.2802862773113426,0.2877369938444464
-0.12072298087192798,-0.5373110332351724,0.1797603019297222,0.2785222789679538
-0.06359053847840594,-0.6728976226783422,0.3441209521869335,0.2952751333354676
-0.09014839776338722,-0.5111313377783746,0.08636205890519316,0.2953134104661659
-0.0834526821878721,-0.643202437250055,0.3027934518406463,0.27692220501365616
-0.05608070620103371,-0.6436816323268196,0.22338806922486987,0.28480949364174013
-0.11496663015473849,-0.5720178759627034,0.16759876296947465,0.27362348535916786
-0.047334455214760165,-0.6627360690176543,0.2866605648674937,0.28360527558721793
-0.09416074589703728,-0.5330908279050952,0.2520793080843839,0.2908590341857099
-0.027704181555918563,-0.6856568205001925,0.24297481499161785,0.2990260448237107
-0.10508257037352461,-0.6045766796381484,0.33241908246525326,0.27067827975307973
-0.12808980821852617,-0.5438158017577656,0.30428392527721665,0.2793135843306372
-0.07683165437977474,-0.5964414979714613,0.1895014651324224,0.28467533503106074
-0.15285844179660843,-0.5126412143697582,0.18990650600403627,0.2565291664959929
0.02025412957557601,-0.7412986418010966,0.1694153427100757,0.2931279611470585
-0.08908070458345105,-0.6091885955080406,0.22953319681021625,0.296814496403321
-0.11386688433392539,-0.5704384705731441,0.22582351229943948,0.28771490847255865
-0.08910625468481571,-0.5895142676799818,0.24731575228538602,0.294510509937092
-0.05683571480926533,-0.6203612954154264,0.25364923251203697,0.29676805097208314
-0.0649464695694014,-0.6476347228953055,0.24263899551366525,0.27999201548645536
-0.06672564597719194,-0.6472769140890211,0.18317174075749237,0.2812809576685986
-0.027561883757900203,-0.6700404331413866,0.31727522677664527,0.2770235030046974
-0.07056569187452043,-0.606784785031974,0.272809808733144,0.27308981930852344
-0.08858285564306848,-0.5951405530699665,0.19594211889445043,0.27892420059521605
-0.14797648953270728,-0.5033075436468729,0.20610103702218197,0.2890726154686874
-0.12690905964929425,-0.4991926640850866,0.1767110095377352,0.2873318666851058
-0.057660500042668955,-0.6157697279748909,0.24805957714345114,0.2882419996536932
-0.10507610690213733,-0.5356062098016646,0.12386993662938173,0.2839790910828182
-0.08451656917669387,-0.5899531545405022,0.3341939829766093,0.28289272788765313
-0.16014377842745453,-0.4862264731822873,0.22328039608999758,0.27845858543252594
-0.11066733214401843,-0.5130731164780918,0.11512950992445786,0.27726509008981737
-0.19193774970307131,-0.4050811369380858,0.17871591790823466,0.2770373386448175
-0.10388810165686388,-0.5852740426459955,0.2034729177761998,0.2637214049375076
-0.1467611741519349,-0.4520614490100908,0.21947477312599056,0.2819379127393826
-0.05677288193490684,-0.6769755935666696,0.29133362763325693,0.2924007315611708
-0.05983694843328105,-0.6263690888944179,0.17419080194767322,0.2955385322111914
-0.07439832368858627,-0.6109409645199209,0.2276280530268162,0.29372502326348193
-0.1068188177474146,-0.5196903559478434,0.23595777451068733,0.26804706244857734
-0.07248538676485641,-0.6447644788579164,0.20884425793380446,0.2803743347180775
-0.06150671528271339,-0.6093959582653738,0.20147542071182656,0.2770331472654566
-0.12412274014252296,-0.47446817615057935,0.1351720805353001,0.2803336413713075
-0.11077816517097948,-0.5359909257425362,0.21129857954978346,0.26264972694777833
-0.12300390368961064,-0.5233900450705641,0.17996493797185795,0.30913929670468776
-0.03059537980369858,-0.6355607338762337,0.1499159361143455,0.27466985422792567
0.004161287830945867,-0.6967953891898567,0.22512339585689056,0.28286179566827163
-0.03485588670921427,-0.6511509317338647,0.24769037601213972,0.2801029480094232
-0.1406949929632841,-0.4964834808452911,0.2044966194795287,0.286121040500922
-0.04204354092059906,-0.6018204896525957,0.1984464476797148,0.27268200189331515
-0.11444002955073171,-0.5490806545421176,0.19868712733685384,0.29523404187759483
-0.1092580465845973,-0.5792288710786988,0.28737708341393486,0.27474746212985085
-0.1067805819285543,-0.5747375138575667,0.2203775707676138,0.2929201744440407
-0.09366347804224237,-0.5686976655609192,0.1397702685420357,0.2905681187404781
-0.16156708728847002,-0.4559122105674813,0.1694125132750462,0.30704381076820964
-0.15721686589856998,-0.4604821419685609,0.16577449529403135,0.2782171805555101
-0.15450822721638263,-0.5075446376303071,0.16421633541215963,0.2779203927964737
-0.07037775516452739,-0.5903395517239174,0.2313582024758407,0.2974954918764036
-0.0878005641882906,-0.627592686170358,0.2932182926301408,0.2697571108574231
-0.05469029269052096,-0.6208586108367584,0.25899572687238365,0.29762040101726983
-0.07958767483116053,-0.5785776036305067,0.2662712984467815,0.2740792919386152
-0.01948989155453009,-0.6882222840586408,0.2676454274582919,0.29765803712037175
-0.12058342164220871,-0.5429288113559597,0.17434594463636516,0.268957698570526
-0.11662734713725094,-0.5036709053648305,0.1738042178138965,0.2794765139154617
0.010246766438358697,-0.7453199603718761,0.3323178082770091,0.2849695953912449
-0.14317874023660546,-0.48639671085569164,0.17708117936958226,0.2789087473903034
-7.97227094339853e-4,-0.6668208380114704,0.17877528463167977,0.2831132151595136
-0.07561897783950981,-0.6225405097190914,0.16983373418844003,0.2657429688839711
-0.07250722033573534,-0.5844149760700476,0.19655193198897952,0.2738251387672435
-0.04378419781644022,-0.6436042591251565,0.23494196513743726,0.29405249374948816
-0.039871761749829746,-0.6847879939396864,0.2995870892178629,0.2778736593702991
-0.08312725170269303,-0.5866969628710224,0.20465571653248166,0.3000132639623866
-0.14622519219352348,-0.49943496472070587,0.20077305414553534,0.2925601312724297
-0.1505003891825587,-0.5088596583877876,0.17768985480802038,0.27734121157575065
-0.11454961559458539,-0.5231139776321531,0.14895998103150654,0.2565495703128661
-0.03807098296425805,-0.6621558406643745,0.2302211556829244,0.29848189155737226
-0.08937782980436203,-0.6085174159637196,0.21844508739048468,0.2909091457905691
-0.11950501399110747,-0.5648791435586062,0.2446525334243267,0.2848659819974112
-0.06188119340783553,-0.5940489735743093,0.26029073614040243,0.26900179678460734
-0.07647296921737158,-0.5656562071093533,0.17560521540308577,0.2562228007820633
-0.10208070206857806,-0.5453681525634989,0.2945815245556204,0.29432027318767773
-0.1353827157498896,-0.5514608113493847,0.2244673724399447,0.3024349440558029
-0.06947293004095495,-0.5831794692747208,0.317408091408795,0.2932929539982925
-0.14493432664808237,-0.47185597527748735,0.30093408390218573,0.25410460623917014
-0.05751204199390993,-0.6884870940903579,0.2094699282111182,0.2657960132046421
-0.01934622515131993,-0.6930398224275859,0.2120909642640823,0.27802481154067715
-0.08935217524413296,-0.6146396548968512,0.24900026368080516,0.281597620313137
-0.09092402914085948,-0.6100470383710097,0.28026213044512616,0.3008605796416377
-0.15159796270738723,-0.4934811919113319,0.1581143356917909,0.28653341764473833
-0.07033358460884884,-0.5952810910898912,0.21532224977142397,0.27326838765895356
-0.1433663064269496,-0.5072458483435024,0.24025208717980678,0.28729416156186866
-0.10912577039605191,-0.5600611004172307,0.21999286169751234,0.27874340027274686
-0.07670514038529126,-0.6036199481627448,0.2662952219928287,0.28534217767868736
-0.07689772313595054,-0.6178061813293414,0.1936071426232595,0.28772067910937227
-0.11081594449025362,-0.49488413688132626,0.1415357416474804,0.2919748836336655
0.03275159880144189,-0.7530511800789412,0.1358556898208056,0.28158708939523475
-0.06643876788221435,-0.5608558121157369,0.16383404190655543,0.2785364298896593
-0.10334516516050596,-0.5893890771242353,0.3013463875147368,0.28867536978057534
-0.0551427900683131,-0.6310286098220292,0.2237113319585124,0.2943635483533132
-0.023373407354004175,-0.6704980205617703,0.18360630905373054,0.271440229252497
-0.020306683235962405,-0.7025763132039905,0.23865229325930748,0.30364273166470446
-0.057207433487316606,-0.5852393796128402,0.1563490288239754,0.28243726154688686
-0.03874385681262316,-0.6376616595439812,0.19632912374100944,0.2783274332967815
-0.1826312738278628,-0.4093722009237101,0.1268553618342403,0.2742681468785624
-0.0661967793932803,-0.6001719788510678,0.22311872801499988,0.2508089026776437
-0.10747103489146251,-0.5343329922005462,0.24619987235621768,0.3012163605498019
0.0363507611206677,-0.7388213336955597,0.23255481471631487,0.2665872942492896
-0.06440040609213993,-0.6465048060273753,0.2643251465229139,0.2717601786815498
-0.16071073102999567,-0.46248579696056136,0.14929386984799428,0.2951829879261083
-0.0894112083037537,-0.5533898659358107,0.21873813426615854,0.2835986254605077
-0.051093706750071875,-0.6415030178918729,0.2580911874846115,0.2644350450126308
-0.07765740281359473,-0.6228377797317883,0.18437981014272747,0.2854897997674747
-0.012468121922450302,-0.7061629196161295,0.27089886754583903,0.2703801821213827
-0.1586991162832826,-0.4750570252831219,0.22239205600361467,0.3041516547743315
-0.041112438236035186,-0.6122751115284834,0.31943663756532964,0.30042209116544105
-0.14067965391189785,-0.48132763367370346,0.22911630428588767,0.2824780008004719
-0.10410865361607788,-0.5841592632899523,0.21323480727518138,0.27657280444556
-0.04651239580831669,-0.6324957411749258,0.2588862912311469,0.2955919595846686
-0.12306164991596581,-0.5193341395572032,0.17685614963647983,0.30335767452727547
0.019724717380587498,-0.7789708808614596,0.23803297312487753,0.27742456832504453
-0.09872577768902796,-0.5581887707131642,0.2217560570168385,0.29528934192543244
-0.09628936204590066,-0.5594389021953323,0.11714811663926031,0.2810686894522166
-0.12603165822423418,-0.5571728444937103,0.285829105043206,0.2799868789797876
-0.10284119766108896,-0.5940434809728631,0.18424666924114377,0.28850621867057813
-0.060062626038256295,-0.5650718531830881,0.26327614020270085,0.2773299218812149
-0.01945955412973275,-0.6611112314544408,0.26728205730593024,0.29096298059304015
-0.17974229276295214,-0.41871647299018355,0.23931007757339298,0.2825296424927459
0.08400864105498783,-0.8694285323112225,0.23272476393720043,0.29102659104513195
-0.03879086880921258,-0.5796651437610728,0.11439112530425945,0.28197343536503156
-0.11725333791092632,-0.5199359242584372,0.11900337964793972,0.2892640674885809
-0.03445774956224735,-0.7044119798785184,0.22363228977636634,0.29083757504736507
-0.14163140436246793,-0.5086012673097503,0.21227336590585627,0.27765603702762326
-0.016475860879275446,-0.6976417736418015,0.26768333813005507,0.288298957737922
-0.08902673469528892,-0.6228247640784116,0.24870311577544815,0.2768495843414179
-0.0635234898657992,-0.5797652513110451,0.11998078936161038,0.2853883267721247
-0.19309527415955136,-0.42970172116482397,0.19610489165380457,0.2813422061348586
-0.02022443527493704,-0.6665673536647876,0.268366949914107,0.2705593579716844
0.03155985886596628,-0.7652757151947749,0.2955439273799694,0.2583738299279602
-0.12744901282586102,-0.4622098999607403,0.20075653035587224,0.29151502836114684
-0.01300446890247094,-0.6640690614820829,0.24248994539431928,0.28304197235310224
-0.12215319255500501,-0.5545389670972386,0.2349426323917555,0.2916700888269657
-0.07194154457374533,-0.6425574932210059,0.24084152981107243,0.30207773830788204
-0.0021761282144920633,-0.727835593661776,0.17494403846770462,0.28017700656728967
-0.10634505224473738,-0.5188928565686846,0.14098827975722164,0.3171560575412027
-0.06450892151439905,-0.5306553948318307,0.10883230279960715,0.3134790801791232
-0.06541536382030338,-0.578270109563691,0.10722564758218903,0.2596912368655211
-0.12919590759820174,-0.5213873871133943,0.22139982568326358,0.28951184499799665
-0.054109111766063034,-0.6077024817980597,0.1689931733862345,0.2789681544764664
-0.22105364528355653,-0.3710824021899477,0.13252313262075466,0.28876399407228975
-0.12820383248821843,-0.5447625978983042,0.1734133789604841,0.2742067589489309
-0.14471880651255772,-0.4811026329844371,0.26369695192443987,0.28267271248168735
-0.1498109167108297,-0.48769413539073786,0.18043814436190309,0.28472943560328345
-0.08919567081025492,-0.5130574338237851,0.21075541570166711,0.2786322120733619
-0.12648034989690765,-0.5310071654514433,0.22781988318505564,0.26771688737849775
-0.03709305718049158,-0.6233654951975697,0.14913821676597772,0.2821494454041139
-0.13923864128381125,-0.48480001583813837,0.08794480046964423,0.27499085051191374
-0.14881919084230194,-0.48260911744443047,0.17091596953580265,0.31346533467123594
-0.06132998899274141,-0.5903854081903331,0.09237443645917486,0.26729325540228027
-0.06592482870021013,-0.7419896930957294,0.3671658085452999,0.2646178022551739
-0.10053191985624753,-0.55638621024265,0.17291090903597833,0.25329032937730656
-0.20017576707682308,-0.41457260432924486,0.23459178578442,0.27636380931919063
-0.13186827106556898,-0.5590399358315244,0.22998510444604028,0.28585921795603564
-0.12368000113100772,-0.5727955226582114,0.25057858658012216,0.27720890483357974
-0.0968291296149951,-0.574376896677379,0.26062502404043103,0.2889149661717495
-0.08380669652089436,-0.5450865088002023,0.19781619832350555,0.2939392215470229
-0.07199611521295547,-0.5925355138756898,0.19731191853179558,0.2707662969287996
-0.059944135800524656,-0.654671364561732,0.3293749119947357,0.3003019591584473
0.001781578938724642,-0.721405368368465,0.30087307504353167,0.2840469539316951
-0.1373312246003885,-0.5191778568767691,0.1848739410378634,0.2840073095217506
-0.14436321636083727,-0.472947023547559,0.15606372898736093,0.2964450071305345
0.005184845616025679,-0.6975563457106805,0.21496850616516328,0.29307732465736813
-0.04345089733300017,-0.7176644201590674,0.27192161936546705,0.276779882826848
0.011923737968981116,-0.7334672694212003,0.2285022283586334,0.2783157371346275
-0.09721114652369627,-0.5040316553528814,0.18452432659975193,0.28342081998579316
-0.051997747519958226,-0.619561373453101,0.15288531691986987,0.27294563165911573
-0.02673637008756094,-0.613361809733667,0.20084432887263606,0.28796740639154844
-0.0091030759673285,-0.667621687435091,0.10834162970689094,0.3017639696360579
-0.12319126032259851,-0.5042613213741585,0.1551976203825274,0.2959268457323718
-0.09359563994159216,-0.5752043793331449,0.2690711604984829,0.30763389982385975
-0.08160621788988742,-0.5183638099666706,0.16247755852016732,0.29193745296903423
-0.09363635700568429,-0.5808471245091272,0.22542139922332358,0.2786839184114305
-0.10283664803467416,-0.6563174011615812,0.30224958655439016,0.27048819843172056
-0.11819589775191713,-0.48092308665781247,0.23031750710754129,0.2893974464009104
-0.052912351342152456,-0.6072318795482251,0.252391173829517,0.2887575223368991
-0.08922666796013304,-0.6091312312047452,0.26531795473640063,0.28401843885997197
-0.0318739240653361,-0.6954757965876823,0.24279051417573524,0.26566462682495917
-0.0313937796575914,-0.7103728968661945,0.32454474766042607,0.2648065953199943
-0.08315521183360383,-0.6218565881239075,0.35408436288417205,0.29348363020451007
0.0021330921172058835,-0.7090734557553722,0.2810857848448066,0.26088224472906185
-0.1771465788121149,-0.4544291734056459,0.2714404854889969,0.31937258624626924
-0.14420933386402104,-0.5185651930586516,0.20833159096418966,0.25214402324989493
-0.22455111943493328,-0.37087653352257166,0.2100152155457079,0.27703965616140236
-0.0964643607614552,-0.5792204069749157,0.12228953834150433,0.2736081542490358
-0.11044883339723706,-0.5912318156171564,0.23974667335342278,0.2704548237752364
0.00807840490609614,-0.7177597330168975,0.26361701069413407,0.2870850930491615
9.690628496635129e-4,-0.7541752903754417,0.27401584588581923,0.26832540320789006
0.02920730997990987,-0.7804731238032638,0.27314179156273327,0.2574674038688156
-0.05659818625128443,-0.5961931344138802,0.20019932939517948,0.27094957257385127
-0.043875155526856446,-0.687394685955738,0.22874566521414416,0.2538308563866108
-0.05114357682397895,-0.6459471143968334,0.2173730852130907,0.2989088400964169
-0.05799968037141776,-0.6317538849345556,0.23715564837813466,0.300931792461955
-0.004674623631565282,-0.6812409820232962,0.2249651292004129,0.2853061932645975
-0.18446377303744216,-0.3676323447176605,0.14433464756751274,0.32940047177835496
-0.16167101840119025,-0.45313782962101434,0.14468747299292278,0.2916507894077188
-0.052278681904011005,-0.6276375792238621,0.19266253808514358,0.27399825074496864
-0.07017397247333368,-0.5682181178021345,0.2623747588269377,0.27769859413950987
-0.037871579535653906,-0.607245934909942,0.1463283429841898,0.289782998026388
-0.14390125829457748,-0.4770716761455451,0.1789271497225401,0.28364088198454945
-0.06583444808086884,-0.6180181079889057,0.2977864476254419,0.2939251616117044
-0.1550971723809445,-0.4701890167671481,0.09609404105559738,0.26023699129621347
-0.03014358591336768,-0.7026658903712225,0.2956164234082615,0.281007239468792
0.015873523927262115,-0.7302147217403145,0.2600161272130509,0.2897693141109812
0.007662880787673742,-0.784245936437659,0.33350126514066164,0.28564836437406793
-0.07293312015715751,-0.6113142136350178,0.2745996159452336,0.28178005168369036
-0.04440556886792166,-0.590007665147282,0.21409853016226557,0.28562114888898693
-0.13128261326374285,-0.5463434936334048,0.15194071055578823,0.2717345821621727
-0.010810086984033688,-0.7163060897482776,0.2775591762649009,0.2768316062316712
-0.034626201941870396,-0.7035678757454746,0.251259737305641,0.29268123836705695
-0.16343822138628836,-0.4869828121884199,0.19019747302834072,0.29298338615464636
-0.15549622209707603,-0.4883616488028053,0.15745360750707518,0.26987224036181545
-0.07550563047831892,-0.6129605983167974,0.23074807921415122,0.2774635460868416
-0.0793721152327974,-0.6508244280103339,0.23602943892179215,0.2830678219185279
0.028889071019835354,-0.7315864422481487,0.31737762395963154,0.28668379484666756
-0.08448784707523098,-0.6322363938091394,0.17985873095584326,0.27483774959601676
-0.066451849717233,-0.6707464870703211,0.3014261932492267,0.27198885523758654
-0.13333329501612332,-0.47099002086210273,0.19706092907760597,0.27246810130873333
-0.1806804578638252,-0.4612800741651091,0.19995289270881028,0.2745422968725929
-0.11608428038008997,-0.524934086607194,0.19836651147445925,0.2782177361993046
-0.09366205613065191,-0.5611588932053762,0.1497338573015585,0.2681173478329242
-0.0990900298728353,-0.5525422060480708,0.21448587877310546,0.28900088730440254
-0.1469003094682929,-0.5572711875295364,0.14509399328979772,0.29529288439991946
-0.1403378073597028,-0.45953976286975323,0.1411670811949421,0.28313915110450316
-0.026020252360040148,-0.7191499952041076,0.22729727081276663,0.26815386577425165
0.002419153178343743,-0.7101161390319204,0.247915520619241,0.27543739689243485
-0.12406452694575618,-0.5796299380525776,0.3165250438136058,0.2879563902456393
-0.14232963262529347,-0.47888100420344026,0.1273703770966228,0.2914198178376736
-0.1433483779076386,-0.5625948649928574,0.24564755785907014,0.2837825684524658
-0.06099900307812914,-0.6322345876471906,0.2918182173303435,0.292308606241495
0.03180172389543723,-0.7556716132274371,0.25124229593060726,0.2665789191341622
-0.11023869839323362,-0.5704409640692218,0.19890544154181278,0.2554892435161159
-0.0746201054201597,-0.5504645216259789,0.1672173885750106,0.2913704852390665
-0.05862030342000618,-0.6142593240381332,0.25947476710483736,0.26694271655698565
-0.007160541881460404,-0.6753946672371902,0.26874593578925715,0.27250723229598306
-0.1103385716209679,-0.5679127075878169,0.18347469894042648,0.28688294536614256
-0.0800264664711258,-0.5635305915251471,0.2707528493234122,0.2779712793690931
-0.004755177506361827,-0.6963295439999522,0.3038234890739051,0.2912271369322804
-0.09832631439698696,-0.5311004041775601,0.18910070842584875,0.2692979487000856
-0.11664063192380054,-0.5855911471273297,0.20480431986081135,0.29821306977372886
-0.02512598916730185,-0.6562677309700006,0.24400500859083682,0.2606561511141367
0.02529024545904409,-0.7297635961279264,0.22446255599067652,0.32176766176569016
-0.05974553306516549,-0.5940438259251513,0.21534670123641647,0.27178968247146307
-0.06142088382959654,-0.646968718422234,0.32255088904743173,0.3020421519928949
-0.08422438640859037,-0.5640826741993292,0.22553278428331586,0.30007906170124904
-0.1728886752313132,-0.443807287744874,0.1459644136116325,0.26846670863966965
-0.04601238254175942,-0.7138515262671066,0.22807282085600197,0.269703617438178
-0.12957438850709016,-0.530390044874447,0.18744454614410805,0.2956558146188942
-0.1740890436730301,-0.507718269891978,0.2164338821566661,0.2799969973839126
-0.14210053829434827,-0.47006360136730146,0.11193783421666924,0.3063375238021814
-0.042381393410580934,-0.668283783822977,0.2849221928136286,0.29337572906418885
-0.18706130398051365,-0.4355272287323955,0.17001227151371143,0.28024401296132945
-0.046145477612248235,-0.6664719491617718,0.2844385269122132,0.2773487712523802
-0.014726660290636559,-0.6790267705442131,0.3508812365411547,0.2775612540768835
-0.02442191660654775,-0.6089445859726799,0.2417481548490064,0.2682795354959509
-0.09399711260567252,-0.5696645088503544,0.20072382879191214,0.29013100886898824
-0.05205525951952625,-0.6617005689224315,0.2610959185750739,0.26480843081887206
0.004550005015942467,-0.7142213749615756,0.2277813241822201,0.27826911347445865
-0.0315307810142401,-0.662690188238942,0.2548305553191816,0.2753123914105836
-0.06981676477352507,-0.611939619642081,0.2123372343581222,0.27581431074536183
-0.0840808969361641,-0.557206101865255,0.2318338192295267,0.26937365308799477
0.06943920100000167,-0.7918742894520056,0.302539598176989,0.2813321253963026
-0.1104387049291038,-0.5650231562709012,0.20701364230186617,0.2642071898705088
-0.1295169824093382,-0.4946065347571935,0.1000443182199531,0.26970958340013257
-0.08387199300001297,-0.6408495518738884,0.2796169559737533,0.2938824631768264
-0.0435799691667358,-0.6021802310975664,0.20073086331035045,0.28352055291795286
-0.09514295801557601,-0.5766156008951189,0.20461399935256397,0.2769990902324673
-0.0029356805179403585,-0.7025202636298181,0.13650012455438387,0.2863499081924461
-0.04602566378611796,-0.6487706729411787,0.2393668663426065,0.26080661838121016
-0.042218549525650156,-0.6191276978231696,0.1655747701104544,0.2579915428316719
-0.01122495832843376,-0.7684874502011075,0.2677154847266252,0.2645013862627671
-0.1683958302112214,-0.48823029485314423,0.27746275902574735,0.27326334950478
-0.07125818170917231,-0.5922929556576069,0.2682399147005201,0.29354000132379165
-0.075337353369571175,-0.6236062758529163,0.25014159898433463,0.2783405329239955
-0.04520108917973931,-0.6666534193974669,0.18162093837874452,0.2644125458439446
-0.05902523703195631,-0.6109932114071542,0.21029873005160954,0.2641156306064176
-0.17667870687144374,-0.49162348871498474,0.1714335142005487,0.29346070962414106
-0.08788228630691378,-0.5758711333152128,0.22388119550825292,0.2753715963114505
-0.09085040515101485,-0.5646815815469132,0.2003179931802359,0.3059483492625846
-0.09896135548757397,-0.5897131403419404,0.28101361000723646,0.28637018304763334
-0.10921976034767107,-0.4774958647976761,0.058448980064972636,0.3037676581452913
-0.12501897635803588,-0.5930833491948365,0.26522527268843665,0.3039845877380556
-0.048912210457857805,-0.6170767601348913,0.10493530323242224,0.2860317920756752
-0.11280887748208286,-0.5671928828175321,0.19230125642954962,0.2767132479379406
-0.11780522929610218,-0.5455689499249896,0.18848936836557445,0.2782616319455479
-0.07989173638323543,-0.6339481467266479,0.2866190566840853,0.3110309828767388
-0.13484415245561654,-0.4721463849237388,0.23648396368903304,0.276367025601948
-0.07818310640949071,-0.6009637879595583,0.24504423352683097,0.2908155891467201
-0.12046819253837612,-0.5984242393215925,0.2618790214599828,0.28529760251370695
-0.07626788911998299,-0.5681372336121422,0.22954216142740907,0.2792655441248769
-0.05533307246058995,-0.6760055978259605,0.3731147275721393,0.25898663771259844
-0.016705186791676888,-0.6304141848642211,0.16125545943733055,0.2950999135461242
-0.07650629901854147,-0.6150577771601639,0.144309917043538,0.29909068929766264
0.017490774872821552,-0.7248395984436579,0.12344031830844404,0.27724819599639605
-0.027260094284207816,-0.6741700542381511,0.1763311615776152,0.267643801088435
-0.007400785171595328,-0.6662363052618883,0.25489182655996157,0.27858723235474997
-0.08908418446176827,-0.6091118772479134,0.22492513549045728,0.2636296774734034
-0.06304099661838278,-0.5999186043162114,0.18672862029970103,0.28322977451465786
-0.07098359377256484,-0.6392390795175863,0.25233621771451886,0.28070634289153273
-0.06309693416403053,-0.6243524132716379,0.24057721428635603,0.2767893469147618
-0.08110355556376983,-0.5603711060050544,0.21890398182266652,0.2797049543368616
-0.12630025574828876,-0.5270213002637303,0.2600618870379407,0.2707678627387
0.00440577400460887,-0.8039253012419141,0.273648491796048,0.28865005770537905
-0.053252642657441326,-0.6174674317822759,0.2637257196491837,0.2907631382756845
0.004687969692230259,-0.6510956876037314,0.17270635079113225,0.2847103171807725
-0.05616346063521548,-0.6175084438608658,0.09808910865440316,0.27737834066578126
-0.1692849984478119,-0.5024178976754421,0.3081591532152683,0.27014777803860573
-0.09427793831323153,-0.6154111706271368,0.24411868451499102,0.26182924771836097
-0.07859878019313006,-0.614988860478595,0.17557591952631657,0.2738254266957439
-0.10855447624803786,-0.5378793312697193,0.170404217301415,0.2790102608547578
-0.09525447806635202,-0.5936156121824129,0.2711477860675936,0.2887254050799798
-0.03341036375601545,-0.6707266866562045,0.32464251703513486,0.295423465379678
0.0053729310923743,-0.7048591037528622,0.20997402973367038,0.27332283139918756
-0.08369913757203498,-0.6029352913316691,0.2342618781017664,0.3142005595564721
-0.17488854473205923,-0.4198971003035943,0.16022626359486192,0.2892851119257065
-0.059531534894682714,-0.623572663085212,0.2966420128277764,0.30549670813761776
-0.25805353547471443,-0.37589993991078513,0.20398427692204954,0.29299232320205026
-0.02344217852542139,-0.696019432719394,0.2498176409285698,0.27865706274409413
-0.16292802347742458,-0.5693290619914299,0.32633955099317014,0.29231415890877166
-0.0685832348872517,-0.5762709793926682,0.25470685471948007,0.2942679032541284
-0.10688370153527432,-0.5304020352207226,0.27668896357183975,0.2612875694248845
